STUDYID	EXPID	CPD_ID	BATCH_ID	EXT_CPD_ID	EXT_BATCH_ID	SITE	PROVENANCE	EXPERIMENT_DATE	BIOMATERIAL	SPECIES_NAME	BACTERIAL_STRAIN_NAME	BACTERIAL_STRAIN_SITE_REF	EXPERIMENT_TYPE	PROTOCOL_NAME	No of replicates	RESULT_TYPE	STATISTICAL_METHOD	RESULT_OPERATOR	RESULT_VALUE	RESULT_UNIT	#NA (not applicable).2	MEDIUM	CONTROL_GROUP	RESULT_STATUS	COMMENTS	BIOMATERIAL_annotation	BACTERIAL_STRAIN_NAME_annotation	EXPERIMENT_TYPE_annotation	MEDIUM_annotation	RESULT_UNIT_annotation	SPECIES_NAME_annotation	STATISTICAL_METHOD_annotation
502_NBT_MacGowan	ELN-NBT-23423	Ciprofloxacin	AC581721602			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		PROMI 79839		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	0.03	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:79839PROMI', 'name': 'PROMI 79839', 'sample': 'Blood', 'category': 'Quin S'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-23424	Ciprofloxacin	AC581721602			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		PROMI 79855		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	0.06	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:79855PROMI', 'name': 'PROMI 79855', 'sample': 'Blood', 'category': 'Quin S'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-23425	Ciprofloxacin	AC581721602			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		PROMI 80092		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	0.03	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:80092PROMI', 'name': 'PROMI 80092', 'sample': 'Blood', 'category': 'Quin S'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-23426	Ciprofloxacin	AC581721602			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		PROMI 80093		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	0.03	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:80093PROMI', 'name': 'PROMI 80093', 'sample': 'Blood', 'category': 'Quin S'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-23427	Ciprofloxacin	AC581721602			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		PROMI 80114		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	0.03	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:80114PROMI', 'name': 'PROMI 80114', 'sample': 'Blood', 'category': 'Quin S'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-23428	Ciprofloxacin	AC581721602			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		PROMI 80167		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	0.03	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:80167PROMI', 'name': 'PROMI 80167', 'sample': 'Blood', 'category': 'Quin S'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-23429	Ciprofloxacin	AC581721602			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		PROMI 80314		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	0.008	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:80314PROMI', 'name': 'PROMI 80314', 'sample': 'Blood', 'category': 'Quin S'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-23430	Ciprofloxacin	AC581721602			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		PROMI 80317		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	0.015	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:80317PROMI', 'name': 'PROMI 80317', 'sample': 'Blood', 'category': 'Quin S'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-23431	Ciprofloxacin	AC581721602			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		PROMI 80586		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	0.015	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:80586PROMI', 'name': 'PROMI 80586', 'sample': 'Blood', 'category': 'Quin S'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-23432	Ciprofloxacin	AC581721602			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		PROMI 80591		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	0.06	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:80591PROMI', 'name': 'PROMI 80591', 'sample': 'Blood', 'category': 'Quin S'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-23433	Ciprofloxacin	AC581721602			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		PROMI 80592		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	0.06	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:80592PROMI', 'name': 'PROMI 80592', 'sample': 'Blood', 'category': 'Quin S'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-23434	Ciprofloxacin	AC581721602			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		PROMI 80593		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	0.06	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:80593PROMI', 'name': 'PROMI 80593', 'sample': 'Blood', 'category': 'Quin S'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-23435	Ciprofloxacin	AC581721602			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		PROMI 80658		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	0.03	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:80658PROMI', 'name': 'PROMI 80658', 'sample': 'Blood', 'category': 'Quin S'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-23436	Ciprofloxacin	AC581721602			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		PROMI 80788		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	0.06	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:80788PROMI', 'name': 'PROMI 80788', 'sample': 'Blood', 'category': 'Quin S'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-23437	Ciprofloxacin	AC581721602			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		PROMI 80807		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	0.12	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:80807PROMI', 'name': 'PROMI 80807', 'sample': 'Blood', 'category': 'Quin S'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-23438	Ciprofloxacin	AC581721602			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		PROMI 80989		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	0.06	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:80989PROMI', 'name': 'PROMI 80989', 'sample': 'Blood', 'category': 'Quin S'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-23439	Ciprofloxacin	AC581721602			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		PROMI 81005		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	0.015	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:81005PROMI', 'name': 'PROMI 81005', 'sample': 'Blood', 'category': 'Quin S'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-23440	Ciprofloxacin	AC581721602			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		PROMI 81119		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	1	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:81119PROMI', 'name': 'PROMI 81119', 'sample': 'Blood', 'category': 'Quin S'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-23441	Ciprofloxacin	AC581721602			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		PROMI 81241		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	0.03	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:81241PROMI', 'name': 'PROMI 81241', 'sample': 'Blood', 'category': 'Quin S'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-23442	Ciprofloxacin	AC581721602			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		PROMI 81666		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	1	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:81666PROMI', 'name': 'PROMI 81666', 'sample': 'Blood', 'category': 'Quin S'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-23443	Ciprofloxacin	AC581721602			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		PROMI 81858		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	1	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:81858PROMI', 'name': 'PROMI 81858', 'sample': 'Blood', 'category': 'Quin S'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-23444	Ciprofloxacin	AC581721602			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		PROMI 81907		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	1	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:81907PROMI', 'name': 'PROMI 81907', 'sample': 'Blood', 'category': 'Quin S'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-23445	Ciprofloxacin	AC581721602			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		PROMI 82193		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	1	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:82193PROMI', 'name': 'PROMI 82193', 'sample': 'Blood', 'category': 'Quin S'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-23446	Ciprofloxacin	AC581721602			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		PROMI 82195		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	0.015	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:82195PROMI', 'name': 'PROMI 82195', 'sample': 'Blood', 'category': 'Quin S'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-23447	Ciprofloxacin	AC581721602			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		PROMI 82282		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	0.03	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:82282PROMI', 'name': 'PROMI 82282', 'sample': 'Blood', 'category': 'Quin S'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-23448	Ciprofloxacin	AC581721602			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		PROMI 82291		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	=	1	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:82291PROMI', 'name': 'PROMI 82291', 'sample': 'Blood', 'category': 'Quin S'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
502_NBT_MacGowan	ELN-NBT-23449	Ciprofloxacin	AC581721602			NBT	alan.noel@nbt.nhs.uk	2021-02-18 00:00:00	Bacteria		PROMI 82297		MIC	GNA-NOW_NBT_protocol_v03.pdf		MIC	Single value	>	0.06	mg/L		MHB2		V (valid)		{'curie': 'NCBITaxon:2', 'name': 'Bacteria'}	{'curie': 'NBT:82297PROMI', 'name': 'PROMI 82297', 'sample': 'Blood', 'category': 'Quin S'}	{'curie': 'ARO:3004370', 'name': 'MIC', 'experimental_type': 'Minimum inhibitory concentration (MIC)', 'modified_name': 'MIC', 'definition': 'Minimal Inhibitory Concentration'}	{'curie': 'SIGMA:90922', 'name': 'MHB2', 'medium_acronym': 'MHB2', 'medium_name': 'Mueller Hinton Broth 2 (MHB2)', 'medium_pH': '', 'medium_additives': ''}	{'curie': 'UO:0000273', 'name': 'mg/L', 'unit_full_name': 'Milligram per liter'}		{'curie': 'NCIT:C25712', 'name': 'Single value', 'statistical_method': 'Value'}
